day,last_trade_day,total_volume,wallet_address,discordUsername,tier_id,SUM(amount)
2025-04-11,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2283.7479338
2025-04-19,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,607.397068
2025-04-13,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,767.2018466
2025-02-04,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,3548.0537800000006
2025-04-16,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2706.1317611
2025-01-17,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,29096.78485851
2025-01-20,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,151820.9569690899
2025-03-06,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,949.7505083200001
2025-05-06,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,75.77236
2025-03-14,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,159.806976
2025-01-11,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,3980.0194799999995
2025-05-22,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,88.71924600000001
2025-01-28,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,6621.5975979
2025-02-11,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,6335.598228920002
2025-01-19,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,26511.184536570006
2025-04-12,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,694.6997302
2025-02-12,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2297.6050735999997
2025-01-03,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,195.366875
2025-01-08,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,477.51176409999994
2025-05-04,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,200.4882222
2025-02-08,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,3590.4879410599992
2025-01-24,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,3633.8088800000005
2025-01-18,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,34580.86516727001
2025-04-15,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1442.8029689999998
2025-01-07,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1417.3952499999998
2025-01-05,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,329.01676
2025-04-25,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,457.55017580000003
2025-03-23,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,707.3064492
2025-02-19,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,189.74167
2025-04-07,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2917.6060087
2025-01-15,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,35489.924194399995
2025-02-02,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2066.784548
2025-03-26,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,4012.2385680999996
2025-02-03,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,7171.1079268
2025-01-30,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,6803.467088390001
2025-02-01,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,3711.1470531600003
2025-06-04,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,362.93703999999997
2025-03-04,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2876.7248535800004
2025-04-14,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2465.7259481
2025-01-16,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,25514.532921040005
2025-04-17,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,625.9683698
2025-03-13,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1527.2839324
2025-04-22,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,691.6064266999999
2025-02-10,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,4050.33993326
2025-03-10,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,141.857856
2025-03-29,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1773.5452524
2025-02-16,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,4838.408331920001
2025-03-11,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1711.5557918
2025-03-21,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1300.0680709
2025-04-20,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,393.109551
2025-04-21,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,682.332063
2025-01-29,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1899.0194252400001
2025-03-01,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1136.2877025
2025-02-07,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1060.50337
2025-03-31,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1942.3664317
2025-04-01,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,823.934681
2025-01-06,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,112.30956
2025-02-27,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,4589.947222000001
2025-04-27,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,201.9023395
2025-05-01,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,266.87326360000003
2025-04-04,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,356.67120000000006
2025-04-05,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,881.962373
2025-05-20,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,335.4163328000001
2025-01-31,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2389.0672379199996
2025-02-09,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,10177.437431950002
2025-04-09,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1320.3642114
2025-01-25,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1488.9209700000001
2025-02-23,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,4019.095187
2025-02-22,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1494.4899973600004
2025-02-14,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,5288.5791
2025-03-03,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,894.48974448
2025-03-24,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1645.6237889
2025-03-12,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1690.1074055200002
2025-02-17,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2216.99074325
2025-01-23,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2878.40234986
2025-01-13,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,681.1503
2025-05-03,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,551.1398484
2025-02-25,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,8787.67507814
2025-02-06,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2320.258542
2025-03-28,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,516.6080989
2025-03-27,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,224.69600480000003
2025-04-28,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,142.616709
2025-02-21,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2832.70006548
2025-01-21,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,8632.593367180001
2025-03-20,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,699.230274
2025-01-09,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2785.9042007999997
2025-01-22,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1137.27731286
2025-06-17,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,338.40728520000005
2025-03-30,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2217.6901080999996
2025-01-10,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,7253.9871073999975
2025-01-02,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,98.10880399999999
2025-04-18,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,429.285661
2025-03-25,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2006.5729452
2025-01-27,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,4497.417096000001
2025-05-02,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,600.3661072
2025-03-19,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,415.44723788000005
2025-03-22,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,633.7936184999999
2025-02-20,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,1149.4187972500001
2025-01-26,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,721.676352
2025-01-12,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2595.30244
2025-03-02,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,407.71207688
2025-02-24,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,8922.093278000004
2025-02-13,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,6575.06795021
2025-01-04,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,842.6369360000001
2025-02-28,1750201522,541907.9621938805,0x4db8b37b23bc56db4725801cf9f8553287385a50,ningninga,0,2255.5552
2025-06-14,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,34713.3928945
2025-06-02,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,36157.35344610001
2025-06-01,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,6844.4167196
2025-05-28,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,27627.1687635
2025-06-04,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,17782.068380200002
2025-06-11,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,26822.267039
2025-06-10,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,8703.7636756
2025-06-03,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,45182.943177400004
2025-06-08,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,35056.5831423
2025-05-27,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,18853.149876
2025-06-05,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,13053.9291447
2025-06-07,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,23030.720187900002
2025-06-16,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,19207.817651999998
2025-06-15,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,14579.3236916
2025-06-17,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,31724.120363600006
2025-05-26,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,19642.8930048
2025-06-06,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,17512.600865999997
2025-06-18,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,13884.9819517
2025-05-29,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,37482.73691779999
2025-05-30,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,17358.5580541
2025-06-13,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,29658.005650900002
2025-05-31,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,16229.7313698
2025-06-19,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,14610.830549400001
2025-06-09,1750312014,539021.6468406,0x02c218428d9ee15425ad88ea45b7e24aa8d46cec,,1,13302.2903221
2025-02-17,1739782807,538105.7719761999,0x17b851c61b2b4be713ebb1c552f799c0722feff6,tranquil_pony_20803,0,36434.559250000006
2025-02-16,1739782807,538105.7719761999,0x17b851c61b2b4be713ebb1c552f799c0722feff6,tranquil_pony_20803,0,25804.712550000004
2025-02-14,1739782807,538105.7719761999,0x17b851c61b2b4be713ebb1c552f799c0722feff6,tranquil_pony_20803,0,464781.1313562001
2025-02-15,1739782807,538105.7719761999,0x17b851c61b2b4be713ebb1c552f799c0722feff6,tranquil_pony_20803,0,11085.36882
2024-12-03,1733239357,538082.1139499999,0x586c73fa62819543206c3a8186fa7d2501deea70,,0,538082.1139499999
2025-06-17,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,25275.846483999998
2025-06-15,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,15090.177794500001
2025-05-31,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,8125.133518199999
2025-06-09,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,11787.3808278
2025-06-19,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,6877.0710024
2025-05-28,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,18828.6412174
2025-05-30,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,12777.997836300001
2025-06-07,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,20713.262021500002
2025-06-12,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,18610.280372300003
2025-06-08,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,28438.4882445
2025-06-05,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,8271.4611168
2025-06-01,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,8117.797777499999
2025-05-27,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,22871.867651200002
2025-06-14,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,36343.0292602
2025-06-13,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,20120.874840200002
2025-06-16,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,18419.3831903
2025-06-04,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,20867.025301100002
2025-05-29,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,31995.427274099995
2025-06-02,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,34971.2942462
2025-05-26,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,27309.880554800002
2025-06-03,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,42075.57637940001
2025-05-25,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,45194.6122221
2025-06-10,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,21742.3793653
2025-06-18,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,7008.0342425
2025-06-06,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,7939.3508487
2025-06-11,1750311416,534406.7527653999,0xbf91ddf9727df2908363a0f4e5a938a812fa175a,,1,14634.479176099998
2025-06-08,1750242179,530221.2816708,0x10694497ee3bb8a1523d4202de5da9ef8ea87d45,0xace.eth,1,65103.79105099999
2025-06-13,1750242179,530221.2816708,0x10694497ee3bb8a1523d4202de5da9ef8ea87d45,0xace.eth,1,30148.090452999997
2025-06-14,1750242179,530221.2816708,0x10694497ee3bb8a1523d4202de5da9ef8ea87d45,0xace.eth,1,39879.4878715
2025-06-16,1750242179,530221.2816708,0x10694497ee3bb8a1523d4202de5da9ef8ea87d45,0xace.eth,1,60122.66699740001
2025-06-18,1750242179,530221.2816708,0x10694497ee3bb8a1523d4202de5da9ef8ea87d45,0xace.eth,1,59866.04306819999
2025-06-09,1750242179,530221.2816708,0x10694497ee3bb8a1523d4202de5da9ef8ea87d45,0xace.eth,1,30186.9299375
2025-06-12,1750242179,530221.2816708,0x10694497ee3bb8a1523d4202de5da9ef8ea87d45,0xace.eth,1,19892.560748
2025-06-10,1750242179,530221.2816708,0x10694497ee3bb8a1523d4202de5da9ef8ea87d45,0xace.eth,1,15132.9213392
2025-06-17,1750242179,530221.2816708,0x10694497ee3bb8a1523d4202de5da9ef8ea87d45,0xace.eth,1,109679.0625323
2025-06-15,1750242179,530221.2816708,0x10694497ee3bb8a1523d4202de5da9ef8ea87d45,0xace.eth,1,80168.077792
2025-06-11,1750242179,530221.2816708,0x10694497ee3bb8a1523d4202de5da9ef8ea87d45,0xace.eth,1,20041.649880700003
2024-12-12,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,1353.4748800000002
2025-05-24,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,25215.02502
2025-06-17,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,941.7340220000001
2025-06-08,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,23574.438125
2025-05-19,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,38447.520181
2025-06-09,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,40402.02619999999
2025-06-16,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,5236.7752
2025-05-22,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,1958.0610000000001
2025-05-26,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,32579.3642
2025-05-23,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,10303.26564
2025-06-12,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,29536.313299999998
2025-05-25,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,67364.0354
2025-06-11,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,36149.76439999999
2025-05-21,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,5891.99226
2025-05-18,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,27023.259149999998
2025-05-30,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,1106.1918
2025-06-14,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,20821.2213
2025-05-20,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,30486.757838999998
2025-05-31,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,21.6671
2025-06-10,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,42130.4733
2025-05-29,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,1932.3644
2024-12-13,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,570.3251619999999
2025-06-15,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,10915.9463
2025-06-13,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,66975.0556
2025-05-27,1750154070,528676.8122790001,0x860b3630a3534f707d1dc7b98757bbec8446d736,aphrodite777,1,7739.7605
2025-01-28,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,11676.921659000001
2025-01-05,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,44216.406449999995
2025-01-29,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,268.544632
2025-01-06,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,29720.15388
2025-06-08,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,5672.243127
2025-02-01,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,578.812999
2025-01-16,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,20368.107419999997
2025-01-18,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,38327.135305
2024-12-05,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,10948.522771
2025-01-17,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,79513.88844000002
2025-01-30,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,1429.41515
2025-01-19,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,5878.687915999999
2025-06-13,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,6800.810028
2025-01-02,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,8834.643525
2025-06-05,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,4550.789851
2025-01-01,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,299.83618
2024-12-31,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,4250.933215
2025-01-04,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,24096.744029999998
2024-12-30,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,9401.001347
2025-01-07,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,12384.980747
2024-12-29,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,31023.991650000004
2025-06-07,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,920.173824
2024-12-28,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,27587.606599999996
2025-01-15,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,87579.08059
2024-12-27,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,14730.659048
2024-12-26,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,42415.983920000006
2025-01-03,1749777117,527941.3739940001,0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,kevin0078053,0,4465.29969
2024-12-25,1749120480,527477.5256374006,0xa839b3fa0635aa63f2eaaafbe09f3cacf914fa42,,1,1226.00412
2025-02-02,1749120480,527477.5256374006,0xa839b3fa0635aa63f2eaaafbe09f3cacf914fa42,,1,91.67774000000001
